resp,AGE,CRED,INCOME,MILEAGE,GENDER,MRTGI
0,63,635,110,2.65,1,0
0,58,626,50,0.444,0,0
0,63,621,40,18.185,0,0
0,54,634,40,4.641,0,1
0,61,618,40,17.24,0,0
0,59,632,40,12.144,0,1
0,50,609,40,16.763,1,1
0,61,610,30,10.756,1,1
0,59,600,70,11.245,1,0
0,60,624,50,3.779,0,1
0,55,624,30,19.753,1,1
0,56,621,30,0.018,1,0
0,51,631,50,11.979,1,0
0,54,624,30,0.68,1,NA
0,63,627,50,8.304,1,0
0,61,620,70,13.068,1,1
0,63,634,50,16.538,0,0
0,60,600,20,11.903,1,0
0,54,632,40,15.7,1,1
0,51,637,60,14.706,1,0
0,65,605,50,16.048,1,0
1,51,635,30,17.202,1,0
0,54,636,40,14.882,1,1
0,58,604,110,14.406,0,0
0,52,617,20,18.875,1,0
1,61,600,50,11.428,1,0
0,51,607,20,2.931,1,1
0,50,626,20,13.708,0,0
0,59,626,50,7.862,1,1
0,51,612,50,15.336,1,1
0,58,608,40,17.979,1,0
0,51,604,30,15.615,1,0
0,58,630,30,16.987,0,0
0,62,615,40,14.298,1,0
0,61,632,60,18.902,0,0
0,58,635,40,2.678,1,0
0,64,622,30,11.839,1,1
0,53,635,40,3.364,0,0
0,53,618,50,9.542,0,0
0,51,634,40,5.204,0,1
0,62,618,40,3.257,0,1
0,56,612,40,11.509,0,0
0,63,628,40,15.047,0,0
1,54,622,20,2.202,0,1
0,60,609,50,15.462,1,0
0,59,604,20,9.827,0,0
0,64,632,50,18.391,0,0
0,61,613,50,14.876,1,0
0,52,616,50,4.803,0,1
0,57,604,40,13.777,0,0
0,57,618,30,7.606,1,1
0,59,610,50,16.111,0,1
0,54,618,40,21.373,1,0
0,56,629,60,16.182,0,1
1,52,638,20,11.666,0,0
0,52,608,60,12.995,0,0
1,54,606,40,15.083,1,0
0,65,625,30,17.616,1,0
0,59,637,50,17.655,1,0
0,59,614,70,18.308,0,0
1,50,616,50,19.82,1,0
0,59,608,40,5.403,1,0
0,64,638,40,12.389,1,0
0,51,634,40,1.323,1,0
1,59,625,30,13.324,1,0
0,57,629,40,8.149,0,0
0,56,613,40,7.271,1,1
0,51,632,20,16.206,1,1
1,65,637,20,2.147,1,1
0,62,612,40,16.841,1,1
0,64,615,30,12.924,0,0
1,52,630,50,12.69,0,1
0,56,614,50,12.606,1,0
0,55,628,20,13.057,1,0
0,60,614,70,9.123,1,0
0,56,630,20,10.961,0,0
0,50,609,30,9.383,1,0
0,64,633,20,9.134,1,1
0,52,636,40,4.324,1,0
0,56,604,50,4.14,1,0
0,61,605,50,19.474,0,0
0,54,635,50,5.245,1,0
0,61,636,40,11.721,0,0
0,63,622,30,12.52,0,1
0,62,632,20,16.691,0,0
0,61,614,20,5.322,1,0
0,62,617,50,10.169,1,NA
0,53,638,30,19.722,1,0
0,59,604,30,11.983,0,0
0,57,632,50,2.297,1,0
0,61,607,40,19.539,0,1
0,56,606,60,3.741,1,1
0,52,620,30,10.041,1,1
0,54,632,30,16.301,1,1
0,61,619,30,19.703,0,1
0,55,633,30,17.602,0,0
0,55,637,60,16.541,1,0
0,61,617,40,10.413,1,0
0,53,619,20,19.471,1,0
0,63,613,30,12.036,1,1
0,59,632,50,17.998,1,0
0,64,616,30,17.046,0,1
0,56,601,40,18.408,1,0
0,60,630,40,5.759,1,0
0,63,603,20,18.693,0,NA
0,57,627,50,19.607,1,0
0,61,606,50,18.375,0,0
0,55,638,40,12.667,0,0
0,56,606,50,13.941,1,0
0,63,606,50,12.699,1,1
0,51,631,30,14.288,1,1
0,63,619,50,16.302,1,1
0,61,604,20,16.967,1,0
0,57,625,40,19.418,0,1
0,59,638,20,5.207,1,0
1,60,610,40,19.699,1,0
0,56,618,50,12.553,1,1
0,61,637,40,16.967,1,NA
0,58,636,40,12.458,0,0
0,55,637,70,12.128,0,0
0,58,612,40,12.468,1,0
0,61,608,40,5.996,1,0
0,52,601,40,10.768,1,1
0,56,635,40,12.982,0,0
1,60,606,110,16.652,1,0
0,58,612,40,10.387,1,0
0,53,609,20,19.159,1,1
0,60,620,50,15.003,0,0
0,58,609,40,13.322,1,0
0,58,617,40,9.614,1,1
0,55,626,40,13.745,1,0
0,53,605,40,3.473,1,1
0,56,638,50,5.516,1,0
0,51,637,40,16.434,1,0
0,57,624,40,17.098,1,1
0,63,627,40,2.385,0,0
1,52,605,30,16.88,1,1
0,64,600,70,4.334,1,0
0,62,610,40,14.67,0,0
0,56,629,40,10.694,1,1
0,57,637,30,18.441,1,1
0,58,609,20,5.798,0,1
0,59,627,60,19.237,0,0
0,61,627,50,12.341,1,0
0,51,613,30,3.453,0,1
0,53,623,30,17.764,1,0
0,59,618,30,14.172,1,0
0,61,629,40,12.908,1,0
0,60,601,50,11.855,0,0
0,51,628,40,19.554,0,NA
1,64,639,30,8.05,0,0
0,64,631,70,18.194,0,1
0,63,630,40,18.284,1,1
0,62,609,40,16.205,1,0
0,59,631,30,4.71,0,0
0,56,638,20,16.943,1,0
1,53,623,40,11.453,1,0
0,52,632,70,10.858,1,1
0,56,614,20,17.532,0,0
0,58,632,40,9.427,1,0
0,56,612,40,12.253,0,0
0,65,601,50,11.953,1,1
0,53,632,70,6.605,1,0
0,52,605,40,13.364,0,1
0,60,631,50,14.999,1,0
0,65,636,30,13.44,1,0
0,62,620,110,16.396,1,0
1,53,603,40,18.973,1,1
0,64,615,30,10.871,1,1
0,52,635,40,14.195,1,1
0,63,619,50,19.553,0,0
1,57,606,40,14.703,1,0
0,52,630,40,13.688,0,1
1,63,639,40,11.738,1,0
0,58,601,50,8.615,0,0
0,52,634,50,4.653,0,1
0,55,630,70,19.726,0,0
0,53,631,20,14.054,0,1
0,50,619,40,15.444,1,0
0,54,622,40,2.285,0,NA
0,51,613,20,10.011,0,NA
0,53,633,20,15.436,0,NA
0,59,621,40,13.161,1,0
0,63,615,50,18.517,0,0
0,55,636,30,17.674,1,1
0,60,608,20,7.595,1,NA
0,60,608,50,11.359,1,1
1,59,617,30,2.782,0,0
0,62,606,40,8.596,0,0
0,60,609,40,14.616,1,1
1,57,603,70,17.559,1,0
0,57,607,30,9.812,1,1
0,52,638,40,2.029,0,1
0,64,628,50,17.992,1,0
0,51,624,40,18.842,1,1
0,54,638,40,19.411,1,0
0,55,639,30,9.173,1,0
0,57,624,30,11.428,1,1
0,64,607,30,1.727,0,0
0,54,630,30,16.443,1,0
0,54,607,50,17.906,1,0
0,65,621,50,6.163,1,0
0,57,607,40,7.882,0,0
0,60,632,30,11.127,1,1
0,62,601,50,17.18,1,0
0,51,631,40,3.76,0,1
0,59,608,20,16.951,1,NA
0,51,604,30,15.273,1,0
0,63,613,50,11.726,0,0
0,60,609,40,15.698,0,NA
1,63,612,20,13.72,1,1
1,55,606,40,16.58,1,0
0,64,612,110,13.816,1,1
0,59,622,40,14.087,0,NA
0,57,633,20,11.848,1,0
0,52,616,50,11.899,1,0
1,56,609,40,13.587,1,0
0,62,605,40,12.431,0,0
0,61,627,40,0.099,1,0
0,56,614,30,14.834,0,0
0,61,621,40,13.45,1,1
0,64,629,60,4.055,1,0
1,52,611,30,12.252,0,0
0,52,626,30,15.788,1,1
0,55,615,50,18.745,1,1
0,52,630,40,14.545,0,0
0,61,614,40,18.507,1,NA
0,61,627,40,19.205,1,0
0,58,614,40,11.359,1,0
0,58,618,40,13.465,1,0
0,56,633,30,17.302,0,1
0,60,630,40,8.645,0,1
0,61,614,30,8.316,1,1
0,62,604,30,13.127,0,0
0,57,626,40,19.66,0,0
0,65,622,50,17.035,1,0
0,54,613,50,2.163,0,0
0,65,633,40,19.409,0,0
0,53,629,50,11.82,0,1
0,56,604,50,7.862,0,1
0,64,609,50,5.083,1,0
0,58,613,50,12.061,1,1
0,63,627,40,7.192,1,0
0,58,633,60,15.564,1,NA
0,58,603,40,6.072,0,0
0,61,604,30,13.023,1,0
0,53,614,30,16.009,0,0
0,64,636,40,12.098,1,0
0,57,608,40,11.421,0,0
0,57,637,30,19.224,1,0
0,55,601,40,17.463,0,1
0,55,609,40,0.917,1,0
0,53,613,50,6.807,1,NA
0,56,604,20,16.353,0,0
0,61,628,40,2.986,0,0
0,53,620,40,17.896,1,1
0,55,605,30,10.747,1,0
0,63,633,20,12.19,1,0
0,51,623,40,5.246,0,0
0,54,637,50,18.318,1,NA
0,55,606,50,9.789,0,0
0,59,621,60,16.529,1,0
0,59,622,40,14.569,1,1
0,61,605,40,10.009,0,1
0,50,630,60,10.302,1,0
0,59,635,40,13.309,0,1
0,54,633,40,18.594,1,1
0,51,607,40,0.157,1,0
0,52,620,50,16.028,0,0
0,60,602,40,6.316,1,0
0,54,616,70,7.005,0,0
0,51,616,40,4.652,1,0
0,55,619,40,15.322,1,1
0,59,611,50,7.581,1,0
0,56,609,40,17.303,0,0
0,50,602,50,4.174,0,0
0,52,614,20,14.596,1,0
1,61,612,30,18.796,1,0
0,52,618,20,3.253,0,1
0,55,628,60,16.441,1,0
0,59,631,20,1.203,1,0
0,59,634,30,10.425,1,0
0,58,631,50,4.938,0,0
0,52,636,50,16.995,1,0
0,64,638,60,17.303,0,NA
0,62,608,40,18.068,0,NA
0,60,631,60,11.864,0,0
0,57,637,30,16.35,0,0
0,63,606,60,3.006,1,0
0,60,606,20,2.609,1,0
0,58,630,40,14.137,1,0
0,60,625,20,10.662,0,0
0,62,630,40,5.137,1,0
0,52,624,50,14.887,1,0
0,64,635,50,13.405,0,1
1,62,636,50,13.506,0,0
0,52,605,40,1.987,0,0
0,53,636,40,12.429,1,0
0,54,634,50,13.37,1,NA
0,61,617,50,16.357,1,0
0,55,625,50,14.663,1,0
0,58,630,40,13.69,1,0
1,51,621,30,6.285,1,1
0,58,604,60,10.013,1,1
0,51,624,50,8.968,1,0
0,58,602,50,10.834,1,1
0,53,607,50,19.532,0,0
0,51,602,50,10.899,1,0
0,55,616,20,3.553,1,0
0,51,614,30,15.905,1,0
1,59,623,30,7.333,1,NA
0,55,612,40,3.999,0,1
1,60,620,40,2.369,1,0
0,51,618,40,0.015,0,0
0,52,632,30,12.294,1,0
0,54,620,40,7.881,1,1
0,57,618,40,13.625,1,NA
1,54,619,30,45.697,0,1
0,50,622,20,4.381,1,1
0,52,603,70,19.361,0,1
0,61,626,50,15.052,0,0
0,55,610,50,12.824,1,1
1,52,605,50,12.579,1,1
1,55,619,50,4.789,0,0
0,56,610,40,11.647,1,0
0,56,610,40,5.925,1,1
0,53,609,30,11.855,0,1
0,57,618,40,13.401,1,0
0,56,617,30,0.206,1,1
0,52,630,40,0.246,0,0
0,51,604,40,6.697,0,0
0,56,615,50,19.417,1,0
1,59,607,20,19.891,1,0
0,61,600,30,19.114,0,1
0,52,638,40,10.872,0,0
0,55,617,50,9.91,0,0
0,52,624,40,17.736,0,0
0,65,633,20,9.611,0,0
0,65,612,50,11.09,0,1
0,54,636,60,5.3,1,0
0,57,613,40,14.763,1,0
1,57,624,40,11.074,0,0
1,60,638,50,11.221,0,0
0,53,609,20,6.715,1,0
0,53,603,50,15.072,1,0
0,53,604,50,7.255,1,NA
0,58,621,20,15.966,0,0
0,53,617,50,19.922,1,1
0,58,629,110,10.595,0,0
0,57,613,40,16.996,0,0
0,56,621,40,18.856,1,1
0,55,618,20,1.982,1,0
0,59,625,40,19.013,1,NA
1,64,617,30,17.115,0,0
0,64,606,40,19.386,0,0
0,62,616,60,17.712,1,0
0,60,620,40,2.186,0,1
0,53,612,70,12.448,1,0
0,63,611,40,11.751,0,1
0,58,621,30,16.071,0,0
0,51,619,50,11.269,0,0
0,53,630,30,16.821,1,0
0,64,617,30,12.21,1,0
0,59,620,50,14.734,0,0
0,55,625,30,11.035,1,1
0,60,620,40,6.002,1,0
0,56,633,60,18.108,1,0
0,57,628,20,4.717,1,1
0,64,626,50,11.597,1,0
0,60,611,40,10.762,1,0
0,54,603,40,14.317,1,0
0,51,615,50,17.389,1,1
0,57,624,30,15.69,1,1
0,58,608,40,13.372,1,1
0,60,634,20,11.413,1,0
0,53,635,40,17.322,0,0
0,61,630,50,12.343,0,0
0,53,628,30,3.782,1,0
0,52,602,60,10.413,0,0
1,55,638,30,12.883,1,0
0,61,612,30,16.919,1,1
0,60,615,40,13.757,0,1
0,62,637,110,5.38,1,0
0,60,637,50,2.546,0,0
1,61,634,40,0.738,0,0
0,62,600,40,4.653,0,0
0,54,636,30,1.117,1,0
0,55,630,60,19.732,0,NA
0,54,610,50,12.479,0,0
0,53,607,40,15.444,0,1
1,59,619,30,18.667,1,0
0,55,613,40,14.364,1,0
1,55,605,30,16.176,1,0
0,64,636,20,15.475,1,0
0,64,621,50,11.328,1,1
0,65,627,110,19.786,1,0
0,54,625,50,10.677,1,1
0,60,613,70,17.121,0,1
0,58,630,40,10.509,1,1
0,60,626,40,13.97,0,1
0,64,603,30,1.671,0,0
0,52,609,30,15.043,0,0
0,61,624,70,17.946,1,1
0,60,606,60,10.235,1,0
0,50,608,50,7.38,1,0
0,58,604,20,11.715,0,1
0,61,639,30,17.974,0,0
0,56,614,40,14.943,1,1
0,63,632,50,14.693,1,NA
0,60,616,50,18.817,1,0
0,60,611,40,14.506,1,0
0,64,612,30,16.646,0,0
0,52,625,30,19.784,1,0
0,56,621,20,11.473,1,0
0,51,602,60,13.449,0,1
0,51,635,40,18.204,0,1
0,60,608,40,16.104,0,0
0,64,630,40,14.118,0,0
0,58,637,70,12.369,1,1
0,61,634,60,0.362,1,0
0,61,618,30,14.89,1,0
0,52,633,30,9.541,1,0
0,53,611,30,1.18,0,1
0,60,606,50,12.611,1,NA
0,51,635,30,6.863,1,1
0,54,632,50,10.301,0,1
0,60,604,50,6.61,0,1
0,56,638,40,15.617,1,0
1,54,611,30,18.509,1,0
0,57,616,40,15.986,1,0
0,53,603,40,2.699,0,0
0,65,619,50,13.865,1,1
0,50,627,50,1.634,1,1
0,52,635,110,14.432,0,0
0,54,611,40,7.219,1,0
0,65,616,40,15.641,1,0
0,51,605,20,11.893,0,0
0,52,601,40,14.026,0,0
0,61,621,40,10.288,1,0
0,56,631,60,15.409,1,1
0,61,624,50,8.39,1,0
0,56,609,30,15.658,0,1
0,55,630,30,18.408,1,0
0,63,609,40,1.501,0,0
0,61,610,20,13.414,1,0
0,60,620,50,4.917,0,1
0,59,601,40,18.836,0,0
0,59,633,40,11.585,1,1
0,54,611,110,4.52,1,1
0,52,606,30,19.504,1,0
0,53,634,30,10.773,1,0
0,61,634,40,0.792,1,0
0,54,617,70,15.798,0,0
0,52,636,20,10.676,0,0
0,50,625,40,16.777,1,1
0,63,622,40,16.963,1,1
0,63,617,40,3.661,1,0
0,51,623,50,16.225,0,1
0,59,630,20,14.437,0,1
0,57,632,40,5.261,1,1
0,57,603,40,3.82,0,0
0,62,612,20,6.481,1,0
0,56,613,50,10.242,0,1
0,61,610,40,13.834,1,0
0,52,613,40,17.826,0,0
0,57,626,30,2.732,1,NA
0,53,601,50,11.626,0,0
0,63,625,50,17.855,1,1
0,53,613,60,11.902,0,0
0,56,608,30,0.765,0,0
0,59,607,40,18.848,0,0
0,59,607,40,16.401,1,0
0,50,626,40,8.572,1,0
0,55,606,30,6.46,1,1
1,57,630,30,0.14,1,1
0,60,605,40,10.106,1,0
0,52,632,40,2.754,1,1
0,56,610,30,17.061,1,0
0,55,638,50,4.931,1,0
0,51,626,30,16.458,0,0
0,62,624,20,14.097,0,0
0,59,637,40,0.635,0,1
0,57,635,30,17.572,0,0
0,51,631,40,2.326,1,0
1,51,603,40,23.987,1,NA
1,65,605,40,0.651,0,0
0,52,612,40,5.393,0,0
0,51,635,30,4.995,0,0
0,51,601,30,1.627,0,0
0,62,612,50,11.196,1,0
0,56,622,50,4.624,1,0
0,57,615,40,17.081,1,1
0,51,633,40,11.911,0,1
0,56,629,40,10.647,1,0
0,65,614,40,10.977,1,1
0,54,608,40,15.666,0,0
0,53,610,50,15.573,0,1
0,50,617,40,10.595,0,0
0,54,611,40,10.663,0,NA
0,57,618,30,14.765,0,0
0,61,619,30,14.556,1,0
0,59,631,40,15.084,0,0
0,53,616,40,1.65,0,0
0,60,607,20,13.367,0,0
0,65,606,30,3.202,1,0
0,65,605,30,10.516,0,0
0,52,630,20,19.039,1,1
0,59,621,50,12.165,1,1
0,52,637,30,18.602,0,0
0,61,620,40,9.342,0,NA
0,56,634,40,12.824,1,0
0,50,629,20,0.452,1,1
0,63,605,40,11.383,0,1
0,56,633,40,6.903,1,0
0,64,618,110,11.381,1,0
0,50,635,50,19.473,0,0
0,57,612,50,18.937,1,0
0,55,638,30,14.766,1,NA
0,64,600,50,16.011,0,0
0,54,600,30,10.868,1,0
0,51,615,40,13.099,1,1
0,50,619,40,3.397,1,0
0,51,629,40,17.982,1,0
0,53,637,60,0.237,0,1
1,53,618,40,12.918,0,0
0,61,619,30,10.978,0,1
0,59,631,30,12.723,0,NA
0,53,631,30,4.783,1,0
0,58,608,40,10.153,1,0
0,59,626,50,15.497,1,1
0,57,630,40,17.937,0,0
1,50,628,70,8.211,1,0
0,60,637,70,12.489,1,0
0,65,601,70,7.136,1,0
0,59,610,20,10.222,1,1
0,65,606,40,14.872,0,0
0,55,623,40,18.875,1,0
0,62,630,60,10.866,1,0
0,54,617,40,27.23,1,0
0,56,620,50,20.946,1,1
0,58,601,50,6.746,1,1
0,56,601,50,16.241,1,0
0,63,615,50,11.152,0,0
0,52,637,40,15.041,1,0
0,54,601,20,11.248,1,1
0,57,614,40,19.422,0,1
0,61,616,40,2.873,0,0
0,55,609,40,11.017,0,0
0,60,603,50,12.202,1,0
0,60,607,50,24.681,0,NA
0,60,637,40,14.683,0,NA
0,62,626,50,6.457,0,0
0,54,602,50,11.44,1,0
0,55,628,50,7.355,1,1
0,60,618,50,15.789,0,1
0,52,629,30,4.982,1,1
0,58,604,50,13.373,1,0
0,54,616,40,14.691,1,0
0,63,617,20,6.655,1,0
0,64,617,50,7.636,1,1
0,61,638,40,17.098,0,0
0,56,635,40,5.811,0,0
0,63,610,30,1.551,1,1
0,61,603,40,7.408,1,0
0,55,606,50,2.37,0,1
0,57,609,40,18.051,0,1
0,52,613,60,2.392,1,1
0,60,608,30,1.229,1,0
0,64,628,50,17.959,1,0
0,62,608,40,12.927,0,0
0,51,633,50,12.556,1,0
0,64,603,40,14.808,0,0
1,52,600,40,17.655,1,1
0,63,608,40,17.515,1,1
0,64,607,40,17.012,0,0
0,57,612,40,9.105,0,0
1,53,637,40,9.349,1,0
0,61,632,30,12.299,1,0
0,51,608,40,11.707,1,0
1,61,639,30,18.176,1,1
0,54,606,50,0.517,0,1
0,61,633,40,13.876,0,0
0,61,612,40,17.405,1,0
0,53,635,30,18.645,0,0
0,52,612,30,7.498,1,1
0,59,627,40,14.795,0,0
0,52,635,40,4.265,1,0
0,54,622,20,14.302,1,1
0,50,638,30,11.509,1,0
0,56,634,70,12.981,0,0
0,55,610,50,15.207,1,0
0,60,617,50,11.374,0,0
0,56,604,20,11.164,0,0
0,56,617,30,6.586,1,1
0,58,635,40,19.467,1,1
0,51,617,40,19.705,0,1
1,60,601,70,15.575,0,0
0,50,607,30,8.019,0,0
0,52,603,50,12.36,1,0
0,55,635,40,15.916,1,0
0,63,608,30,24.241,1,1
0,58,606,30,10.687,1,NA
0,58,619,20,8.723,1,0
0,62,605,30,11.185,0,0
0,59,617,20,14.175,1,1
0,62,609,70,12.523,0,0
0,58,625,40,6.079,1,0
0,58,617,20,12.796,1,0
0,59,624,30,10.058,1,0
0,63,633,40,16.401,0,1
1,52,627,40,9.035,0,1
0,60,614,30,16.829,0,1
0,61,608,20,12.461,1,0
0,55,608,40,13.012,1,1
1,64,623,20,11.692,1,0
0,51,624,40,10.916,1,1
0,54,610,40,17.527,0,0
0,63,613,40,11.69,0,1
0,64,628,40,10.081,1,0
0,57,637,40,14.332,1,1
0,57,614,40,18.778,0,0
1,59,618,30,11.72,1,1
0,61,629,50,14.037,1,0
0,61,622,40,13.952,1,0
0,58,616,60,14.037,1,0
0,52,635,30,12.334,1,0
0,51,609,30,12.596,1,0
0,53,618,50,10.834,1,1
0,62,605,30,5.803,0,0
0,63,634,40,18.432,1,1
0,51,609,40,12.74,1,1
0,64,621,50,13.056,0,1
1,64,629,60,13.848,1,1
0,51,623,40,10.302,1,0
0,51,608,40,17.791,1,0
0,59,610,20,18.24,0,0
0,63,617,50,17.456,1,0
1,59,623,60,11.322,0,0
0,55,608,50,19.856,0,1
0,57,615,50,18.017,0,0
0,60,624,20,19.973,0,0
0,56,617,30,7.4,1,1
0,51,623,30,10.549,1,1
0,63,630,20,0.768,0,0
0,63,627,50,5.874,1,1
0,58,625,110,13.712,0,1
0,58,637,110,10.724,0,1
0,55,617,30,9.039,1,NA
0,56,601,60,17.675,1,NA
1,55,611,40,10.257,0,0
0,55,628,60,1.235,1,0
1,59,621,40,7.791,1,0
0,52,612,40,18.839,0,0
1,51,629,40,10.448,0,0
0,52,624,30,17.454,0,0
0,55,636,20,15.351,0,0
0,56,635,40,15.724,1,1
0,56,603,40,13.086,1,0
0,57,634,50,12.548,0,1
0,53,636,50,15.352,1,0
0,56,632,40,7.649,0,0
0,63,628,40,16.501,0,0
0,61,604,40,16.897,1,0
0,57,627,20,18.636,1,1
0,62,636,50,13.007,1,NA
0,56,608,60,1.583,0,0
0,54,618,40,18.604,1,1
0,63,629,40,8.897,0,1
0,59,603,20,12.988,0,0
1,58,612,40,2.183,1,0
0,59,634,70,3.484,1,0
1,51,638,40,2.971,0,0
0,53,604,30,16.833,1,1
0,63,602,50,14.156,1,1
0,50,626,40,7.829,1,0
0,55,602,50,16.08,1,0
0,52,638,50,14.24,1,1
0,54,610,40,14.419,1,1
0,64,636,40,13.348,1,0
0,64,623,50,18.367,1,0
0,56,633,40,17.987,0,0
0,56,612,40,19.42,1,1
0,64,604,40,6.494,1,0
0,56,629,20,17.522,0,0
0,53,632,40,10.001,1,1
0,54,617,40,18.374,1,1
0,62,629,50,7.83,0,1
0,55,612,50,6.13,1,0
0,60,625,30,15.957,1,NA
0,65,627,40,14.148,1,0
0,62,627,40,17.116,0,0
0,61,636,50,1.992,1,0
0,54,614,40,13.514,0,0
0,59,611,70,8.909,0,1
0,57,608,40,4.871,1,0
0,65,606,30,15.559,0,0
0,62,604,30,5.666,1,1
0,52,614,50,3.384,1,1
0,56,633,50,0.035,0,0
0,50,628,20,13.756,0,0
0,57,625,30,4.848,1,NA
0,57,609,40,5.827,1,0
0,62,618,40,8.911,1,0
0,51,620,110,19.822,0,1
0,51,607,20,12.084,1,0
0,55,626,50,16.535,0,0
1,53,618,20,10.307,0,0
0,55,630,30,11.424,1,NA
0,54,615,40,18.131,1,1
0,64,600,20,15.483,0,0
0,63,632,70,14.848,1,1
0,53,621,70,1.427,1,0
0,56,606,50,15.286,1,0
0,58,607,50,14.952,1,0
0,54,611,50,17.237,0,NA
0,54,625,50,18.687,1,0
0,55,610,70,15.646,1,1
0,50,625,20,17.667,1,0
0,54,608,50,8.713,1,1
0,60,603,30,19.373,0,1
0,55,603,50,14.125,1,0
1,58,614,30,15.214,1,1
0,51,625,40,6.458,0,1
1,56,628,40,12.96,0,NA
0,59,612,40,14.482,0,0
0,63,623,110,17.334,1,1
0,58,615,40,13.859,1,1
0,59,616,40,13.287,0,1
1,62,614,50,7.739,1,1
0,57,605,40,15.572,0,0
1,59,612,50,0.307,0,NA
1,62,624,30,1.749,1,0
0,58,611,50,14.065,1,1
0,61,625,40,12.393,0,1
0,60,624,40,8.187,1,NA
0,58,638,30,1.544,1,1
0,61,614,20,1.878,1,1
0,57,605,20,7.386,1,0
0,61,626,50,16.077,1,1
1,61,612,40,12.018,1,0
0,51,634,40,19.448,0,1
0,63,630,70,17.17,0,0
0,63,631,60,8.058,1,1
0,62,628,40,1.529,0,1
0,54,612,60,14.803,1,1
0,54,626,40,11.575,0,0
0,55,632,50,17.11,1,0
0,60,629,40,14.306,1,0
1,62,635,110,16.193,1,0
1,62,619,50,10.861,0,0
1,54,606,20,0.861,0,1
0,53,611,50,17.949,1,0
0,61,615,50,19.177,1,1
0,56,629,50,14.715,0,0
0,59,620,40,9.576,1,1
0,54,606,70,19.952,1,0
0,53,636,50,7.413,0,0
0,60,602,60,9.003,0,0
0,65,627,40,11.614,1,1
0,65,609,30,8.89,0,1
1,59,630,30,11.029,1,1
0,54,626,60,7.042,0,1
0,51,634,40,18.366,1,0
0,51,605,50,1.646,1,0
0,51,617,40,10.131,0,0
0,54,606,30,8.242,1,0
0,50,602,50,0.807,0,1
0,51,627,30,4.022,0,1
0,51,613,30,14.444,0,1
0,54,604,50,17.856,0,1
0,62,629,60,10.957,1,0
0,55,614,50,5.31,0,NA
0,56,627,60,1.635,0,0
0,55,630,50,15.187,1,0
0,62,607,30,11.861,0,0
0,61,629,20,3.845,0,NA
0,63,631,50,3.556,1,0
0,58,606,40,3.634,1,0
0,53,639,30,12.819,0,0
0,62,601,70,16.189,0,1
0,63,619,40,11.975,0,0
0,53,630,20,24.116,1,0
0,51,602,40,2.214,1,0
0,58,606,40,19.726,1,1
0,54,608,30,9.123,0,0
0,65,609,40,6.738,1,1
0,51,622,40,13.005,0,0
0,52,606,40,12.814,0,0
0,62,608,30,19.974,1,0
1,50,604,40,16.774,1,0
0,52,617,110,15.273,1,1
0,53,628,30,10.908,1,0
0,53,633,40,0.228,0,0
0,59,610,40,23.371,0,1
0,52,628,40,0.022,0,1
0,56,606,40,15.615,1,0
0,54,601,40,9.638,0,1
0,57,635,30,18.868,1,0
0,58,629,60,14.693,0,0
0,59,619,60,18.822,1,0
0,53,629,30,19.986,0,0
0,57,617,30,12.224,1,1
0,52,606,50,11.754,1,0
0,57,619,40,13.32,1,1
0,60,607,40,17.823,0,0
1,58,614,70,12.004,0,0
0,54,604,50,13.239,0,0
0,59,632,50,7.71,0,0
0,54,604,40,3.636,1,1
0,53,637,50,11.727,1,0
0,59,615,40,13.772,1,0
0,52,623,40,19.978,1,0
0,57,635,40,18.647,0,0
0,56,604,40,2.538,0,1
0,50,617,50,15.215,0,0
0,64,619,40,9.068,1,0
0,57,636,50,14.676,0,0
0,50,614,40,18.53,0,0
0,63,621,50,14.886,1,1
0,52,613,50,14.182,0,0
0,53,615,30,15.397,0,1
0,58,634,40,10.272,0,1
0,60,613,40,6.894,1,0
1,62,617,20,17.826,1,0
0,54,607,40,12.419,0,0
0,55,630,50,18.936,0,1
0,58,622,30,4.639,1,0
0,60,620,40,17.223,1,1
0,59,609,70,5.263,0,0
0,61,621,70,9.687,1,0
0,60,600,40,16.68,1,0
0,58,623,40,17.131,0,1
0,50,605,30,18.162,1,1
0,51,636,20,4.421,1,1
0,64,633,40,18.684,1,1
0,52,620,20,14.251,1,1
0,56,624,40,19.161,1,0
0,51,602,30,1.412,1,1
0,53,607,20,16.542,0,0
0,58,616,60,14.257,1,0
0,52,619,50,10.828,1,0
0,64,607,20,16.157,0,0
0,59,633,70,2.127,1,1
0,52,634,30,16.367,1,0
1,64,618,20,18.039,0,0
0,64,622,40,4.994,0,0
0,54,612,30,13.342,1,0
0,61,624,30,19.609,0,1
0,54,633,40,19.754,1,1
0,56,609,40,17.948,1,1
0,55,623,70,15.324,1,1
1,63,630,40,19.313,0,0
0,62,600,40,9.877,0,0
0,64,632,50,12.097,0,0
0,57,620,50,11.659,0,0
0,56,604,40,15.736,1,0
0,51,628,30,5.714,1,1
0,54,636,60,3.941,0,0
0,53,615,50,4.866,1,0
0,52,638,70,19.007,1,1
0,62,624,30,1.759,1,0
0,53,629,40,19.875,1,1
0,54,634,40,4.472,0,1
1,57,600,40,5.393,0,0
1,61,608,50,10.752,1,0
0,52,606,20,11.468,1,0
0,51,613,40,16.588,1,0
0,54,625,50,14.375,1,0
0,53,633,40,1.676,0,1
